,_links,awayTeamName,date,homeTeamName,matchday,odds,result,status,real_timestamp,weekday,startingHour,goalsAwayTeam,goalsHomeTeam,halfTime,outcome
129,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153481'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/670'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2016-12-03T18:45:00Z,Excelsior,15,"{'homeWin': 5.0, 'draw': 3.9, 'awayWin': 1.61}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 2}}",FINISHED,2016-12-03 18:45:00,5,18,3,3,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 2}",3
130,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153477'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/679'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/684'}}",PEC Zwolle,2016-12-03T19:45:00Z,Vitesse Arnhem,15,"{'homeWin': 1.72, 'draw': 4.0, 'awayWin': 4.33}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 0}}",FINISHED,2016-12-03 19:45:00,5,19,1,3,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",1
131,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153479'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/680'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/676'}}",FC Utrecht,2016-12-04T11:30:00Z,ADO Den Haag,15,"{'homeWin': 3.2, 'draw': 3.3, 'awayWin': 2.2}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-12-04 11:30:00,6,11,2,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
132,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153616'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2016-12-04T13:30:00Z,Feyenoord Rotterdam,15,"{'homeWin': 1.28, 'draw': 5.5, 'awayWin': 10.0}","{'goalsHomeTeam': 6, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 0}}",FINISHED,2016-12-04 13:30:00,6,13,1,6,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",1
133,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153478'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/666'}}",FC Twente Enschede,2016-12-04T13:30:00Z,Willem II Tilburg,15,"{'homeWin': 2.6, 'draw': 3.25, 'awayWin': 2.7}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-04 13:30:00,6,13,0,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
134,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153480'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/678'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/677'}}",FC Groningen,2016-12-04T15:45:00Z,Ajax Amsterdam,15,"{'homeWin': 1.22, 'draw': 6.0, 'awayWin': 12.0}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-12-04 15:45:00,6,15,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
135,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153476'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2016-12-09T19:00:00Z,FC Groningen,16,"{'homeWin': 1.61, 'draw': 3.9, 'awayWin': 5.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-12-09 19:00:00,4,19,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
136,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153475'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2016-12-10T17:30:00Z,NEC Nijmegen,16,"{'homeWin': 2.1, 'draw': 3.4, 'awayWin': 3.4}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 3, 'goalsAwayTeam': 0}}",FINISHED,2016-12-10 17:30:00,5,17,0,3,"{'goalsHomeTeam': 3, 'goalsAwayTeam': 0}",1
137,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153474'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/674'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/718'}}",Go Ahead Eagles Deventer,2016-12-10T18:45:00Z,PSV Eindhoven,16,"{'homeWin': 1.12, 'draw': 8.0, 'awayWin': 26.0}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-10 18:45:00,5,18,0,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
138,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153473'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/673'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/670'}}",Excelsior,2016-12-10T18:45:00Z,SC Heerenveen,16,"{'homeWin': 1.44, 'draw': 4.33, 'awayWin': 7.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-12-10 18:45:00,5,18,1,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",1
139,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153472'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/672'}}",Willem II Tilburg,2016-12-10T19:45:00Z,PEC Zwolle,16,"{'homeWin': 2.25, 'draw': 3.2, 'awayWin': 3.2}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-10 19:45:00,5,19,0,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
140,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153615'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2016-12-11T11:30:00Z,Sparta Rotterdam,16,"{'homeWin': 3.1, 'draw': 3.4, 'awayWin': 2.2}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-11 11:30:00,6,11,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
141,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153471'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2016-12-11T13:30:00Z,FC Utrecht,16,"{'homeWin': 1.6, 'draw': 3.9, 'awayWin': 5.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-12-11 13:30:00,6,13,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
142,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153470'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/682'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/675'}}",Feyenoord Rotterdam,2016-12-11T13:30:00Z,AZ Alkmaar,16,"{'homeWin': 3.0, 'draw': 3.4, 'awayWin': 2.25}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 4, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 3}}",FINISHED,2016-12-11 13:30:00,6,13,4,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 3}",2
143,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153469'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2016-12-11T15:45:00Z,FC Twente Enschede,16,"{'homeWin': 5.5, 'draw': 3.9, 'awayWin': 1.6}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-11 15:45:00,6,15,0,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
144,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153468'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/673'}}",SC Heerenveen,2016-12-16T19:00:00Z,Willem II Tilburg,17,"{'homeWin': 3.0, 'draw': 3.2, 'awayWin': 2.4}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-12-16 19:00:00,4,19,1,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",1
145,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153467'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/665'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/676'}}",FC Utrecht,2016-12-17T17:30:00Z,Roda JC Kerkrade,17,"{'homeWin': 3.9, 'draw': 3.4, 'awayWin': 1.9}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-17 17:30:00,5,17,0,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
146,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153466'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2016-12-17T18:45:00Z,Feyenoord Rotterdam,17,"{'homeWin': 1.44, 'draw': 4.33, 'awayWin': 7.5}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 1}}",FINISHED,2016-12-17 18:45:00,5,18,1,3,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1}",1
147,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153463'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2016-12-17T19:45:00Z,FC Twente Enschede,17,"{'homeWin': 2.5, 'draw': 3.4, 'awayWin': 2.7}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-17 19:45:00,5,19,2,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
148,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153464'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/670'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/667'}}",NEC Nijmegen,2016-12-18T11:30:00Z,Excelsior,17,"{'homeWin': 2.37, 'draw': 3.25, 'awayWin': 2.9}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-12-18 11:30:00,6,11,2,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
149,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153465'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/671'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/684'}}",PEC Zwolle,2016-12-18T13:30:00Z,Heracles Almelo,17,"{'homeWin': 2.05, 'draw': 3.4, 'awayWin': 3.5}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-12-18 13:30:00,6,13,0,3,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
150,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153462'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/718'}}",Go Ahead Eagles Deventer,2016-12-18T13:30:00Z,FC Groningen,17,"{'homeWin': 1.5, 'draw': 4.0, 'awayWin': 6.5}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-12-18 13:30:00,6,13,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
151,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153614'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/680'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2016-12-18T13:30:00Z,ADO Den Haag,17,"{'homeWin': 2.3, 'draw': 3.4, 'awayWin': 2.9}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-18 13:30:00,6,13,0,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
152,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153461'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/678'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/674'}}",PSV Eindhoven,2016-12-18T15:45:00Z,Ajax Amsterdam,17,"{'homeWin': 2.05, 'draw': 3.25, 'awayWin': 3.6}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-18 15:45:00,6,15,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
153,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153460'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/718'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2017-01-13T19:00:00Z,Go Ahead Eagles Deventer,18,"{'homeWin': 4.4, 'draw': 3.75, 'awayWin': 1.72}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2017-01-13 19:00:00,4,19,3,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
154,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153459'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/673'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2017-01-14T17:30:00Z,SC Heerenveen,18,"{'homeWin': 1.5, 'draw': 4.0, 'awayWin': 6.0}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2017-01-14 17:30:00,5,17,0,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
155,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153458'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/674'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/670'}}",Excelsior,2017-01-14T18:45:00Z,PSV Eindhoven,18,"{'homeWin': 1.14, 'draw': 7.5, 'awayWin': 19.0}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2017-01-14 18:45:00,5,18,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
156,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153457'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/671'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/677'}}",FC Groningen,2017-01-14T18:45:00Z,Heracles Almelo,18,"{'homeWin': 2.5, 'draw': 3.25, 'awayWin': 2.8}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 4, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 3}}",FINISHED,2017-01-14 18:45:00,5,18,4,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 3}",2
157,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153613'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/676'}}",FC Utrecht,2017-01-14T19:45:00Z,Sparta Rotterdam,18,"{'homeWin': 3.1, 'draw': 3.4, 'awayWin': 2.25}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2017-01-14 19:45:00,5,19,2,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",2
158,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153456'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/665'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/675'}}",Feyenoord Rotterdam,2017-01-15T11:30:00Z,Roda JC Kerkrade,18,"{'homeWin': 8.5, 'draw': 4.4, 'awayWin': 1.4}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2017-01-15 11:30:00,6,11,2,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
159,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153454'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2017-01-15T13:30:00Z,PEC Zwolle,18,"{'homeWin': 7.5, 'draw': 4.5, 'awayWin': 1.4}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2017-01-15 13:30:00,6,13,3,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
160,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153455'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/679'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/666'}}",FC Twente Enschede,2017-01-15T13:30:00Z,Vitesse Arnhem,18,"{'homeWin': 2.0, 'draw': 3.4, 'awayWin': 3.6}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 0}}",FINISHED,2017-01-15 13:30:00,6,13,1,3,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",1
161,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153453'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/667'}}",NEC Nijmegen,2017-01-15T15:45:00Z,Willem II Tilburg,18,"{'homeWin': 1.9, 'draw': 3.4, 'awayWin': 4.2}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2017-01-15 15:45:00,6,15,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
162,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153452'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2017-01-20T19:00:00Z,FC Twente Enschede,19,"{'homeWin': 1.7, 'draw': 3.6, 'awayWin': 4.8}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2017-01-20 19:00:00,4,19,0,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
163,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153612'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/682'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2017-01-21T17:30:00Z,AZ Alkmaar,19,"{'homeWin': 1.53, 'draw': 4.0, 'awayWin': 6.0}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2017-01-21 17:30:00,5,17,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
164,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153450'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/680'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/684'}}",PEC Zwolle,2017-01-21T18:45:00Z,ADO Den Haag,19,"{'homeWin': 2.37, 'draw': 3.3, 'awayWin': 2.87}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2017-01-21 18:45:00,5,18,2,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",2
165,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153451'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/672'}}",Willem II Tilburg,2017-01-21T18:45:00Z,Feyenoord Rotterdam,19,"{'homeWin': 1.25, 'draw': 5.0, 'awayWin': 15.0}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2017-01-21 18:45:00,5,18,0,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
166,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153449'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2017-01-21T19:45:00Z,FC Groningen,19,"{'homeWin': 2.45, 'draw': 3.25, 'awayWin': 2.8}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2017-01-21 19:45:00,5,19,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",3
167,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153448'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2017-01-22T11:30:00Z,FC Utrecht,19,"{'homeWin': 4.6, 'draw': 3.5, 'awayWin': 1.75}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2017-01-22 11:30:00,6,11,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
168,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153447'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2017-01-22T13:30:00Z,NEC Nijmegen,19,"{'homeWin': 2.05, 'draw': 3.2, 'awayWin': 3.6}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2017-01-22 13:30:00,6,13,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
